nid,date,title,agency_id,nail_num,img_url,img_path,photographer,photographer_desc,birth_year,death_year,id,place_name,coordinates,category
553434,1973-08-01,"WATER IN DRAINAGE DITCH, CLOGGED WITH WASTES, FLOWS FROM THE LEOMINSTER DUMP AREA INTO THE ALREADY SEVERELY POLLUTED NASHUA RIVER",183/55/010975,NWDNS-412-DA-10975,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10975_13-0427M.TIF,553434.jpg,"Massar, Ivan,","Ivan Massar (b. 1924), photographer for the Environmental Protection Agency's Documerica project in the 1970s.",1924.0,,10045413.0,Fitchburg (Mass.),"42 35 N, 071 48 W (42.583, -71.8)",Pollution and Environmental Damage
553497,1973-10-01,"THE WATKINS OF MULKY SQUARE, A FAMILY OF ELEVEN, LIVE IN THE 1600 BLOCK OF MADISON STREET, A FEW BLOCKS FROM THE AREA BEING CLEARED FOR I-635. MRS. WATKINS AND SOME OF HER YOUNGER CHILDREN",184/58/011038,NWDNS-412-DA-11038,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11038_13-0490M.TIF,553497.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10046046.0,Kansas City (Mo.),"39 05 N, 094 34 W (39.083, -94.567)",Urban Landscape
553529,1973-10-01,BILLY WATKINS EATS A BOWL OF CEREAL IN THE LIVING ROOM OF HIS HOUSE IN MULKY SQUARE. BILLY IS ONE OF 9 CHILDREN OF A BISCUIT COMPANY WORKER AND HIS WIFE,185/30/011070,NWDNS-412-DA-11070,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11070_13-0522M.TIF,553529.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10046046.0,Kansas City (Mo.),"39 05 N, 094 34 W (39.083, -94.567)",People and Community
553638,1973-09-01,"IN AUGUST, 1973, A MAJOR FOREST FIRE SWEPT THROUGH THE WESTERN SLOPES OF THE SIERRA MOUNTAIN RANGE NEAR SONORA, CALIFORNIA SALVAGE OPERATIONS ON ACREAGE OWNED BY THE PICKERING LUMBER COMPANY OF STANDARD, CALIFORNIA., BEGAN PROMPTLY. PICKERING LOGGERS IN BURN AREA",187/19/011179,NWDNS-412-DA-11179,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11179_13-0631M.TIF,553638.jpg,"O'Rear, Charles,","Charles O'Rear (b. Nov. 26, 1941) was a contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1941.0,,10046144.0,Yosemite National Park (Calif.),"37 51 N, 119 34 W (37.85, -119.57)",Pollution and Environmental Damage
553863,1972-05-01,"NATIONAL METALS JUNKYARD. (FROM THE SITES EXHIBITION. FOR OTHER IMAGES IN THIS ASSIGNMENT, SEE FICHE NUMBERS 38, 39, 40, 58.)",191/04/011404,NWDNS-412-DA-11404,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11404_13-0856M.TIF,553863.jpg,"McAllister, Bruce,","Bruce McAllister, born 1936 in San Francisco, California, is photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045505.0,Denver (Colo.),"39 44 N, 104 59 W (39.733, -104.98)",Urban Landscape
553885,1972-09-01,"TROJAN NUCLEAR POWER PLANT ON THE COLUMBIA RIVER. (FROM THE SITES EXHIBITION. FOR OTHER IMAGES IN THIS ASSIGNMENT, SEE FICHE NUMBERS 42, 43, 44, 45, 46, 47.)",191/26/011426,NWDNS-412-DA-11426,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11426_13-0877M.TIF,553885.jpg,"Daniels, Gene,",,,,10042015.0,Prescott (Or.),"46 02 N, 122 53 W (46.033, -122.88)",Industrial Site
553992,1973-10-01,SUNSET AT MANELE BAY,193/20/011540,NWDNS-412-DA-11540,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11540_13-0984M.TIF,553992.jpg,"O'Rear, Charles,","Charles O'Rear (b. Nov. 26, 1941) was a contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1941.0,,10036848.0,Lanai (Hawaii),"20 50 N, 156 55 W (20.833, -156.92)",Rural Landscape
554082,1973-11-01,HONOMANU BAY LIES IN A CONSERVATION DISTRICT OF THE ISLAND,194/50/011630,NWDNS-412-DA-11630,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11630_13-1074M.TIF,554082.jpg,"O'Rear, Charles,","Charles O'Rear (b. Nov. 26, 1941) was a contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1941.0,,10046810.0,Maui (Hawaii),"20 48 N, 156 20 W (20.8, -156.33)",Rural Landscape
554190,1973-09-01,"NEAR THE TOWN OF WISCONSIN DELLS THE WISCONSIN RIVER CHANNELS THROUGH DEEP, SOFT SANDSTONE CLIFFS, CUTTING THE ROCK INTO FANTASTIC SHAPES. THESE NATURAL SPLENDORS HAVE GIVEN RISE TO A BOOMING TOURIST INDUSTRY. PEOPLE COME IN DROVES, OFTEN IN CAMPERS AND TRAILERS. BOAT TRIPS, SHOPS, BARS, AND DIVERSIONS OF EVERY KIND VIE FOR PATRONAGE IN AN AMUSEMENT COMPLEX EXTENDING 2 OR 3 MILES BEYOND THE TOWN",196/38/011738,NWDNS-412-DA-11738,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11738_13-1182M.TIF,554190.jpg,"Dovydenas, Jonas,",Jonas Dovydenas (b. 1939) emigrated to USA in 1949. He is a graduate of Brown University and a free-lance photographer since 1968.,1939.0,,10045106.0,Wisconsin,"45 00 N, 090 00 W (45, -90)",Pollution and Environmental Damage
554198,1973-06-01,HERBERT MAY AND COMPANIONS GEAR UP TO FISH ON RED LAKE,196/46/011746,NWDNS-412-DA-11746,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11746_13-1190M.TIF,554198.jpg,"Dovydenas, Jonas,",Jonas Dovydenas (b. 1939) emigrated to USA in 1949. He is a graduate of Brown University and a free-lance photographer since 1968.,1939.0,,10046817.0,Lake of the Woods County (Minn.),"48 45 N, 094 55 W (48.75, -94.917)",Agriculture and Farming
554211,1973-06-01,JUNKYARD FOR WORN-OUT AGRICULTURAL IMPLEMENTS AT KARLSTAD,196/59/011759,NWDNS-412-DA-11759,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-11759_13-1203M.TIF,554211.jpg,"Dovydenas, Jonas,",Jonas Dovydenas (b. 1939) emigrated to USA in 1949. He is a graduate of Brown University and a free-lance photographer since 1968.,1939.0,,10046817.0,Lake of the Woods County (Minn.),"48 45 N, 094 55 W (48.75, -94.917)",Industrial Site
554544,1973-06-01,"BULLDOZER OPERATOR AT BIG MOOSE, DUMP COVERING TRASH IN THE ADIRONDACK FOREST PRESERVE",202/32/012092,NWDNS-412-DA-12092,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12092_14-0272M.TIF,554544.jpg,"LaBastille, Anne,","Anne LaBastille (b. Nov. 20, 1935, Montclair, N.J.-d. July 1, 2011, Plasttsburgh, N.Y.) was an ecological consultant, writer, photographer and lecturer, who obtained her Ph.D. from Cornell University in Wildlife Ecology, following an M.S. in Wildlife Management from Colorado State University and a B.S. in Conservation of Natural Resources from Cornell. She has held the post of president of West of the Wind Publications in Westport, New York. She has devoted her life to conservation of endangered wildlife, ecological studies of birds and mammals, preservation of wilderness and wildlands, international conservation projects, tropical rain forest, acid rain, and land and lake use planning. She is perhaps best known for her autobiographical Woodswoman trilogy, in which she explores her experiences building a cabin and leading a Thoreau-like existence in the Adirondacks. She was a photographer for the DOCUMERICA Project developed by the Environmental Protection Agency in the early 1970s.",1935.0,2011.0,,,,Industrial Site
554562,1973-07-01,"ABANDONED FARM WHICH DID NOT SUCCEED NEAR ELIZABETHTOWN NEW YORK, IN THE ADIRONDACK FOREST PRESERVE",202/50/012110,NWDNS-412-DA-12110,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12110_14-0290M.TIF,554562.jpg,"LaBastille, Anne,","Anne LaBastille (b. Nov. 20, 1935, Montclair, N.J.-d. July 1, 2011, Plasttsburgh, N.Y.) was an ecological consultant, writer, photographer and lecturer, who obtained her Ph.D. from Cornell University in Wildlife Ecology, following an M.S. in Wildlife Management from Colorado State University and a B.S. in Conservation of Natural Resources from Cornell. She has held the post of president of West of the Wind Publications in Westport, New York. She has devoted her life to conservation of endangered wildlife, ecological studies of birds and mammals, preservation of wilderness and wildlands, international conservation projects, tropical rain forest, acid rain, and land and lake use planning. She is perhaps best known for her autobiographical Woodswoman trilogy, in which she explores her experiences building a cabin and leading a Thoreau-like existence in the Adirondacks. She was a photographer for the DOCUMERICA Project developed by the Environmental Protection Agency in the early 1970s.",1935.0,2011.0,,,,Rural Landscape
554566,1973-07-01,"NEW HIGHWAY 30 NEAR TUPPER LAKE, NEW YORK, SHOWS FINE GRADING, DRAINAGE FIELDS AND GRASSING FOR EROSION CONTROL, IN THE ADIRONDACK FOREST PRESERVE",202/54/012114,NWDNS-412-DA-12114,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12114_14-0294M.TIF,554566.jpg,"LaBastille, Anne,","Anne LaBastille (b. Nov. 20, 1935, Montclair, N.J.-d. July 1, 2011, Plasttsburgh, N.Y.) was an ecological consultant, writer, photographer and lecturer, who obtained her Ph.D. from Cornell University in Wildlife Ecology, following an M.S. in Wildlife Management from Colorado State University and a B.S. in Conservation of Natural Resources from Cornell. She has held the post of president of West of the Wind Publications in Westport, New York. She has devoted her life to conservation of endangered wildlife, ecological studies of birds and mammals, preservation of wilderness and wildlands, international conservation projects, tropical rain forest, acid rain, and land and lake use planning. She is perhaps best known for her autobiographical Woodswoman trilogy, in which she explores her experiences building a cabin and leading a Thoreau-like existence in the Adirondacks. She was a photographer for the DOCUMERICA Project developed by the Environmental Protection Agency in the early 1970s.",1935.0,2011.0,,,,Transportation and Infrastructure
554695,1973-10-01,"FIRE TOWER ON BALD MOUNTAIN NEAR FOURTH LAKE, MOST OF THE TOWERS ARE NO LONGER USED BECAUSE FIRE PATROLS ARE MADE BY PLANE TO SAVE ON MANPOWER, IN THE ADIRONDACK FOREST PRESERVE",205/03/012243,NWDNS-412-DA-12243,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12243_14-0423M.TIF,554695.jpg,"LaBastille, Anne,","Anne LaBastille (b. Nov. 20, 1935, Montclair, N.J.-d. July 1, 2011, Plasttsburgh, N.Y.) was an ecological consultant, writer, photographer and lecturer, who obtained her Ph.D. from Cornell University in Wildlife Ecology, following an M.S. in Wildlife Management from Colorado State University and a B.S. in Conservation of Natural Resources from Cornell. She has held the post of president of West of the Wind Publications in Westport, New York. She has devoted her life to conservation of endangered wildlife, ecological studies of birds and mammals, preservation of wilderness and wildlands, international conservation projects, tropical rain forest, acid rain, and land and lake use planning. She is perhaps best known for her autobiographical Woodswoman trilogy, in which she explores her experiences building a cabin and leading a Thoreau-like existence in the Adirondacks. She was a photographer for the DOCUMERICA Project developed by the Environmental Protection Agency in the early 1970s.",1935.0,2011.0,10045276.0,New York (N.Y.),"40 42 N, 074 00 W (40.7, -74)",Pollution and Environmental Damage
554789,1973-10-01,"THIS ROAD, ROUTE 100 IN SOUTHEASTERN OHIO, WAS PAID FOR BY TAXPAYERS AND TAKEN OVER BY THE HANNA COAL COMPANY. STRIP MINING OPPONENTS CLAIM COMPANY EMPLOYEES WERE TOLD TO VOTE FOR THE ROAD CLOSING OR RISK LOSING THEIR JOBS. MANY LOCAL ROADS IN THE AREA HAVE BEEN CLOSED. OFF INTERSTATE 70",206/37/012337,NWDNS-412-DA-12337,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12337_14-0517M.TIF,554789.jpg,"Calonius, Erik","Erik Calonius, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10042070.0,Barnesville (Ohio),"39 59 N, 081 10 W (39.983, -81.167)",Rural Landscape
554902,1973-05-01,"YOUNG MAN PICKS LEAVES FROM HIS GIRL'S HAIR AFTER THEY HAD EMBRACED ON THE BANKS OF THE FRIO CANYON RIVER NEAR LEAKEY, TEXAS AND SAN ANTONIO",208/30/012450,NWDNS-412-DA-12450,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12450_14-0630M.TIF,554902.jpg,"St. Gil, Marc,","Marc St. Gil was born in Helmond, The Netherlands, on February 10, 1924. He worked as a photojournalist and contributing photographer to the Environmental Protection Agency's Project Documerica in the 1970s. He died on August 13, 1992, in Katy, Texas, near Houston.",1924.0,1992.0,10045173.0,Texas,"30 00 N, 100 00 W (30, -100)",People and Community
554976,1973-06-01,"GNARLY WESTERN RED CEDAR IN COASTAL SPRUCE FOREST WITH TYPICAL GROUND COVER IN THE PACIFIC COAST AREA OF THE OLYMPIC NATIONAL PARK, WASHINGTON",209/44/012524,NWDNS-412-DA-12524,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12524_14-0704M.TIF,554976.jpg,,,,,,,,Nature and Wildlife
555396,1973-10-01,THE COLUMBIA RIVER SHOWN HERE AT ROOSTER ROCK STATE PARK 18 MILES EAST OF PORTLAND. IS SHOWN AT A RECORD LOW. RIVER BEDS NEVER SEEN BEFORE WERE EXPOSED MORE THAN THREE MONTHS BECAUSE OF A LACK OF PRECIPITATION THE PREVIOUS YEAR,216/44/012944,NWDNS-412-DA-12944,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12944_14-1124M.TIF,555396.jpg,"Falconer, David","David Falconer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045326.0,Oregon,"44 00 N, 120 00 W (44, -120)",Pollution and Environmental Damage
555436,1973-12-01,"IT SEEMS PEOPLE DON'T CONSIDER SOMETHING AS A CRISIS OR NATIONAL ISSUE UNTIL IT IS REPRODUCED ON A TEE SHIRT. THIS MESSAGE ""JOIN THE ENERGY CORPS,"" WAS PRODUCED BY A POWER COMPANY, AND WORN BY A LITTLE GIRL",217/24/012984,NWDNS-412-DA-12984,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-12984_14-1164M.TIF,555436.jpg,"Falconer, David","David Falconer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045767.0,Portland (Or.),"45 31 N, 122 40 W (45.517, -122.67)",People and Community
555460,1973-12-01,SOME MOTORISTS RAN OUT OF GAS SUCH AS THIS MAN IN PORTLAND AND HAD TO STAND IN LINE WITH A GAS CAN DURING THE FUEL CRISIS IN THE PACIFIC NORTHWEST,217/48/013008,NWDNS-412-DA-13008,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13008_14-1188M.TIF,555460.jpg,"Falconer, David","David Falconer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045767.0,Portland (Or.),"45 31 N, 122 40 W (45.517, -122.67)",Urban Landscape
555545,1974-06-01,"DYING CORN PLANT IS SHOWN IN A TRUCK GARDEN ABOUT 12 HOURS AFTER BEING CONTAMINATED WHEN A PENNWALT CORPORATION CHEMICAL STORAGE PLANT WAS DESTROYED BY FIRE AND EXPLOSIONS BELIEVED CAUSED BY LIGHTNING. CHEMICALS ALSO SPILLED INTO THE OLENTANGY RIVER JUNE 20, 1974, AND CAUSED A MAJOR FISH KILL. EPA AUTHORITIES SUPERVISED THE CLEANUP",219/13/013093,NWDNS-412-DA-13093,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13093_14-1273M.TIF,555545.jpg,"Sequeira, Paul","Paul Sequeira, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045495.0,Delaware (Ohio),"40 17 N, 083 04 W (40.283, -83.067)",Pollution and Environmental Damage
555743,1974-05-01,"THE EAST SIDE OF MANHATTAN, NEW YORK. THE NEW YORK, NEW JERSEY METROPOLITAN REGION IS ONE OF THE MOST CONGESTED URBAN AND INDUSTRIAL AREAS OF THE WORLD. TRANSPORTATION IN AN AREA LIKE NEW YORK PRODUCES ENVIRONMENTAL PROBLEMS OF ITS OWN. THE AUTOMOBILE MUST TAKE RESPONSIBILITY FOR AIR POLLUTION, ONE OF THE MORE CRITICAL PROBLEMS AFFECTING THE BIGHT",222/31/013291,NWDNS-412-DA-13291,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13291_15-0171M.TIF,555743.jpg,"Alexander, Hope",,,,10045276.0,New York (N.Y.),"40 42 N, 074 00 W (40.7, -74)",Urban Landscape
555756,1974-06-01,"COASTAL DEVELOPMENT AT CONEY ISLAND, NEW YORK. THE NEW YORK, NEW JERSEY METROPOLITAN REGION IS ONE OF THE MOST CONGESTED URBAN AND INDUSTRIAL AREAS IN THE WORLD. STRESS FACTORS WHICH AFFECT THE BIGHT INCLUDE AIR AND WATER POLLUTION, DESTRUCTION OF WETLANDS WHICH ARE NURSERIES FOR MARINE LIFE, COASTAL OVERDEVELOPMENT, AND OCEAN DUMPING OF MUNICIPAL AND INDUSTRIAL WASTES",222/44/013304,NWDNS-412-DA-13304,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13304_15-0184M.TIF,555756.jpg,"Alexander, Hope",,,,10046382.0,"Coney Island (New York, N.Y.)","40 34 N, 073 59 W (40.567, -73.983)",Urban Landscape
555800,1974-04-01,"NEW YORK CITY OWNED SLUDGE VESSEL HEADING FOR A DUMP SITE IN THE NEW YORK BIGHT WITH ROCKAWAY BEACH, LONG ISLAND, IN THE BACKGROUND. ASIDE FROM SEWAGE SLUDGE AND INDUSTRIAL WASTES, THE BIGHT IS A DISPOSAL SITE FOR DREDGE SPOILS, CONSTRUCTION DEBRIS AND DERELICT VESSELS. DREDGE SPOILS ARE DUMPED SIX MILES FROM SHORE SLUDGE 12 MILES, WASTE ACID 15 MILES AND CHEMICAL WASTES 106 MILES",223/28/013348,NWDNS-412-DA-13348,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13348_15-0228M.TIF,555800.jpg,"Alexander, Hope",,,,,,,Pollution and Environmental Damage
555812,1974-05-01,"AN AREA. LANDFILL AND INCINERATION ARE ALTERNATIVES TO OCEAN DUMPING, BUT INCINERATION ADDS TO AIR POLLUTION AND LANDFILL NEEDS ADEQUATE OPEN LAND WHICH IS HARD TO FIND. LANDFILL ALSO MEANS A POTENTIAL DANGER OF POLLUTING GROUNDWATER NEAR THE DUMP SITE",223/40/013360,NWDNS-412-DA-13360,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13360_15-0240M.TIF,555812.jpg,"Alexander, Hope",,,,,,,Pollution and Environmental Damage
555865,1974-04-01,AERIAL VIEW OF THE POND WHEN CLEANUP OPERATIONS WERE HALF FINISHED. IN THE BACKGROUND BEYOND THE POND IS THE DISPOSAL SITE FOR THE LIQUID WHICH WAS TREATED AND NEUTRALIZED. IN THE UPPER LEFT PORTION OF THE PICTURE ARE EVAPORATION CELLS ON THE EDGE OF GREAT SALT LAKE. EPA PERSONNEL SUPERVISED THE CLEANUP AND DISPOSAL OF MATERIALS,224/33/013413,NWDNS-412-DA-13413,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13413_15-0293M.TIF,555865.jpg,"McAllister, Bruce,","Bruce McAllister, born 1936 in San Francisco, California, is photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045932.0,Ogden (Utah),"41 13 N, 111 58 W (41.217, -111.97)",Transportation and Infrastructure
555868,1974-04-01,"PUMPING OPERATION UNDERWAY WHICH REMOVED SOME 1,200,000 GALLONS OF ACID WATER AND OIL FROM THE FIVE ACRE POND. THE LIQUID WAS NEUTRALIZED AFTER REMOVAL AND TRUCKED TO A NEARBY SITE FOR DISPOSAL. THE POND WAS CLEANED UP UNDER EPA SUPERVISION TO PREVENT POSSIBLE CONTAMINATION OF NEARBY GREAT SALT LAKE AND A WILDLIFE REFUGE",224/36/013416,NWDNS-412-DA-13416,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13416_15-0296M.TIF,555868.jpg,"McAllister, Bruce,","Bruce McAllister, born 1936 in San Francisco, California, is photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045932.0,Ogden (Utah),"41 13 N, 111 58 W (41.217, -111.97)",Pollution and Environmental Damage
555870,1974-04-01,CLEANUP OPERATIONS ON THIS FIVE ACRE POND WERE HALF FINISHED WHEN THIS PICTURE WAS TAKEN. DIKES HAD BEEN PLACED TO SEPARATE THE ACID WATER AND OIL FOR REMOVAL. AS THE LIQUID WAS REMOVED THE JUNKED CARS AND OTHER DEBRIS WERE PILED FOR DISPOSAL. EPA PERSONNEL SUPERVISED THE CLEANUP WHICH WAS DONE TO PREVENT POSSIBLE CONTAMINATION OF THE AREA,224/38/013418,NWDNS-412-DA-13418,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13418_15-0298M.TIF,555870.jpg,"McAllister, Bruce,","Bruce McAllister, born 1936 in San Francisco, California, is photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045932.0,Ogden (Utah),"41 13 N, 111 58 W (41.217, -111.97)",Pollution and Environmental Damage
555876,1974-04-01,"SOME OF THE LIQUID SLUDGE WHICH HAD BEEN TREATED AND SPREAD AT THE DISPOSAL AREA TRICKLED TO THE LOWEST PORTION OF SITE. IT WAS COLLECTED AND RETURNED TO ANOTHER PART OF THE DISPOSAL AREA. EPA PERSONNEL SUPERVISED CLEANUP OF THE CONTAMINATED POND, TREATMENT AND DISPOSAL. THE POND POSED A POSSIBLE HAZARD TO GREAT SALT LAKE AND A NEARBY WILDLIFE REFUGE",224/44/013424,NWDNS-412-DA-13424,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13424_15-0304M.TIF,555876.jpg,"McAllister, Bruce,","Bruce McAllister, born 1936 in San Francisco, California, is photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045932.0,Ogden (Utah),"41 13 N, 111 58 W (41.217, -111.97)",Agriculture and Farming
555922,1974-06-01,"PRIVATE RESIDENCE ON NORTH MAIN STREET IN PATERSON, NEW JERSEY. THE INNER CITY TODAY IS AN ABSOLUTE CONTRADICTION TO THE MAIN STREAM AMERICA OF GAS STATIONS, EXPRESSWAYS, SHOPPING CENTERS AND TRACT HOMES. IT IS POPULATED BY BLACKS, LATINS AND THE WHITE POOR. MOST OF ALL, THE INNER CITY IS HUMAN BEINGS, AS THREATENED AND BEAUTIFUL AS THE 19TH CENTURY BUILDINGS IN THEIR ENVIRONMENT",225/30/013470,NWDNS-412-DA-13470,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13470_15-0350M.TIF,555922.jpg,"Lyon, Danny,","Danny Lyon (b. 1942, New York City), photographer and film maker.",1942.0,,10045805.0,Paterson (N.J.),"40 55 N, 074 10 W (40.917, -74.167)",Urban Landscape
555970,1974-06-01,"CHILDREN SLEEPING IN ONE OF THE CHAIR CARS ON THE SOUTHWEST LIMITED, AN OVERNIGHT TRAIN FROM LOS ANGELES, CALIFORNIA, TO ALBUQUERQUE, NEW MEXICO. COMPARTMENTS ARE AVAILABLE FOR PASSENGERS WHO WISH TO PAY MORE MONEY. THE TRAIN ALSO HAS A DOME CAR, DINING CAR AND LOUNGE CAR. IT ENDS ITS RUN IN CHICAGO",226/18/013518,NWDNS-412-DA-13518,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13518_15-0398M.TIF,555970.jpg,"O'Rear, Charles,","Charles O'Rear (b. Nov. 26, 1941) was a contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1941.0,,,,,Pollution and Environmental Damage
556086,1974-06-01,"FIREMAN, LEFT, AND ENGINEER IN THE CAB OF THE EMPIRE BUILDER PASSENGER TRAIN AS IT HEADS WEST FROM CHICAGO TO EAST GLACIER PARK MONTANA, AND SEATTLE, WASHINGTON. AMTRAK, SINCE IT ASSUMED RESPONSIBILITY FOR MOST U.S. INTERCITY RAIL PASSENGER SERVICE IN 1971 HAS BEEN WORKING TO IMPROVE FACILITIES AND ATTRACT RIDERS BY USING METHODS EMPLOYED BY THE AIRLINES SUCH AS COMPUTERIZED RESERVATIONS",228/14/013634,NWDNS-412-DA-13634,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13634_15-0514M.TIF,556086.jpg,"O'Rear, Charles,","Charles O'Rear (b. Nov. 26, 1941) was a contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1941.0,,10045399.0,Chicago (Ill.),"41 51 N, 087 39 W (41.85, -87.65)",Industrial Site
556169,1973-06-01,BLACK NEIGHBORS OUTSIDE ON CHICAGO'S WEST SIDE. THEY ARE PART OF THE NEARLY 1.2 MILLION PEOPLE OF THEIR RACE WHO MAKE UP MORE THAN ONE THIRD OF CHICAGO'S POPULATION. THE WEST SIDE WAS HARD HIT BY RIOTS AND FIRES IN THE MID AND LATE 1960'S. THE 1970 CENSUS NOTED THAT 22 TO 29% OF THE AREA'S RESIDENTS LIVED BELOW THE OFFICIAL POVERTY LEVEL. BLACK BUSINESSMEN REACHED AGREEMENTS WITH NATIONAL FRANCHISES WHICH RESULTED IN PUMPING $20 MILLION IN JOBS FOR RESIDENTS BY 1974,229/37/013717,NWDNS-412-DA-13717,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13717_15-0597M.TIF,556169.jpg,"White, John H.,","John H. White (b. 1945), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1945.0,,10045399.0,Chicago (Ill.),"41 51 N, 087 39 W (41.85, -87.65)",People and Community
