comment_id,n_raters,n_toxic_votes,share_toxic
detox_639494734,10,0,0.0
detox_639505384,10,0,0.0
detox_639519222,10,0,0.0
detox_639536024,10,1,0.1
detox_639538670,10,6,0.6
detox_639554898,10,0,0.0
detox_639566396,10,0,0.0
detox_639578507,10,0,0.0
detox_639581307,10,0,0.0
detox_639597422,9,0,0.0
detox_639600149,10,6,0.6
detox_639613039,10,1,0.1
detox_639620802,10,0,0.0
detox_639624815,10,0,0.0
detox_639650709,10,0,0.0
detox_639661773,10,0,0.0
detox_639672045,10,0,0.0
detox_639682759,10,0,0.0
detox_639695424,10,0,0.0
detox_639697257,8,0,0.0
detox_639741705,10,4,0.4
detox_639760460,10,0,0.0
detox_639768478,10,0,0.0
detox_639795102,10,0,0.0
detox_639799657,10,0,0.0
detox_639803856,10,0,0.0
detox_639838451,10,0,0.0
detox_639840198,10,0,0.0
detox_639848283,10,0,0.0
detox_639856394,9,1,0.1111111111111111
detox_639893335,10,0,0.0
detox_639902993,10,5,0.5
detox_639927592,10,0,0.0
detox_639929525,10,1,0.1
detox_639935218,10,0,0.0
detox_639944474,10,1,0.1
detox_639952603,10,0,0.0
detox_639961666,10,0,0.0
detox_639965208,10,0,0.0
detox_640011485,11,0,0.0
detox_640033194,10,0,0.0
detox_640074118,10,3,0.3
detox_640081978,10,0,0.0
detox_640093816,10,0,0.0
detox_640128340,10,0,0.0
detox_640159444,10,0,0.0
detox_640159447,10,0,0.0
detox_640163336,10,1,0.1
detox_640171449,10,0,0.0
detox_640189684,10,0,0.0
detox_640197350,10,0,0.0
detox_640211232,10,1,0.1
detox_640219724,10,1,0.1
detox_640239737,10,0,0.0
detox_640241622,10,0,0.0
detox_640250843,10,0,0.0
detox_640253122,10,3,0.3
detox_640277900,10,1,0.1
detox_640284221,10,0,0.0
detox_640286986,10,0,0.0
detox_640302541,10,0,0.0
detox_640314258,10,0,0.0
detox_640314548,10,2,0.2
detox_640314792,10,0,0.0
detox_640319516,10,0,0.0
detox_640326163,10,0,0.0
detox_640349956,10,0,0.0
detox_640350444,10,2,0.2
detox_640351182,10,0,0.0
detox_640355286,10,0,0.0
detox_640357205,10,0,0.0
detox_640364273,10,2,0.2
detox_640366492,10,0,0.0
detox_640376337,10,0,0.0
detox_640376562,10,0,0.0
detox_640381822,10,0,0.0
detox_640401177,10,2,0.2
detox_640407786,10,0,0.0
detox_640412139,10,0,0.0
detox_640428077,11,0,0.0
detox_640429422,10,0,0.0
detox_640452737,10,0,0.0
detox_640457265,10,0,0.0
detox_640474505,10,1,0.1
detox_640501367,10,0,0.0
detox_640503520,10,1,0.1
detox_640503799,10,0,0.0
detox_640511411,10,0,0.0
detox_640517523,20,1,0.05
detox_640522481,10,0,0.0
detox_640525588,10,3,0.3
detox_640534896,10,0,0.0
detox_640553945,9,0,0.0
detox_640561678,10,1,0.1
detox_640571268,10,0,0.0
detox_640610175,10,1,0.1
detox_640610681,10,0,0.0
detox_640618277,10,0,0.0
detox_640625163,9,1,0.1111111111111111
detox_640637850,10,0,0.0
detox_640649489,10,0,0.0
detox_640661499,10,0,0.0
detox_640665771,10,0,0.0
detox_640673316,10,0,0.0
detox_640673587,10,1,0.1
detox_640678571,10,0,0.0
detox_640679578,10,1,0.1
detox_640697495,10,0,0.0
detox_640698046,10,0,0.0
detox_640720248,10,0,0.0
detox_640722376,10,0,0.0
detox_640725752,10,2,0.2
detox_640730333,10,0,0.0
detox_640734403,10,0,0.0
detox_640739418,10,0,0.0
detox_640743168,10,0,0.0
detox_640744589,10,0,0.0
detox_640767934,10,0,0.0
detox_640780693,10,0,0.0
detox_640791300,10,0,0.0
detox_640816800,10,1,0.1
detox_640826955,10,0,0.0
detox_640830233,10,0,0.0
detox_640833998,10,0,0.0
detox_640834028,10,0,0.0
detox_640843240,10,0,0.0
detox_640858250,10,0,0.0
detox_640869510,10,0,0.0
detox_640870159,10,0,0.0
detox_640885685,10,0,0.0
detox_640907053,10,1,0.1
detox_640907276,10,1,0.1
detox_640909637,10,2,0.2
detox_640921702,10,1,0.1
detox_640937649,10,0,0.0
detox_640973245,10,0,0.0
detox_640974478,10,1,0.1
detox_640989537,10,0,0.0
detox_640993962,10,0,0.0
detox_641000430,10,0,0.0
detox_641009212,10,0,0.0
detox_641026149,10,1,0.1
detox_641029758,10,0,0.0
detox_641033636,10,0,0.0
detox_641040032,10,3,0.3
detox_641054400,10,2,0.2
detox_641060229,10,0,0.0
detox_641070661,10,0,0.0
detox_641088125,10,1,0.1
detox_641094510,10,0,0.0
detox_641096065,10,0,0.0
detox_641104396,10,0,0.0
detox_641114908,10,0,0.0
detox_641116475,10,0,0.0
detox_641133634,10,1,0.1
detox_641179153,10,0,0.0
detox_641181125,10,0,0.0
detox_641186305,10,0,0.0
detox_641191170,10,0,0.0
detox_641193987,10,1,0.1
detox_641213093,10,0,0.0
detox_641215729,10,0,0.0
detox_641240218,10,0,0.0
detox_641246485,10,0,0.0
detox_641265300,10,0,0.0
detox_641275683,10,1,0.1
detox_641278558,10,0,0.0
detox_641282877,10,0,0.0
detox_641294361,10,0,0.0
detox_641298219,10,0,0.0
detox_641303964,10,0,0.0
detox_641311853,10,0,0.0
detox_641351576,10,0,0.0
detox_641406947,10,0,0.0
detox_641436971,9,0,0.0
detox_641455860,10,0,0.0
detox_641458963,10,0,0.0
detox_641497427,9,0,0.0
detox_641501520,10,1,0.1
detox_641503384,10,1,0.1
detox_641524921,10,0,0.0
detox_641538243,10,1,0.1
detox_641545187,10,0,0.0
detox_641561806,10,0,0.0
detox_641562381,10,0,0.0
detox_641574830,10,0,0.0
detox_641582403,10,0,0.0
detox_641593158,10,0,0.0
detox_641604946,10,0,0.0
detox_641638296,10,0,0.0
detox_641645488,10,0,0.0
detox_641645531,10,3,0.3
detox_641646003,10,0,0.0
detox_641647954,10,0,0.0
detox_641680099,10,0,0.0
detox_641680483,10,0,0.0
detox_641688891,10,0,0.0
detox_641706164,10,0,0.0
detox_641708664,10,0,0.0
detox_641732080,10,0,0.0
detox_641741597,10,0,0.0
detox_641742224,10,6,0.6
detox_641758591,9,0,0.0
detox_641772036,10,1,0.1
detox_641775220,10,0,0.0
detox_641775949,10,0,0.0
detox_641791009,9,0,0.0
detox_641803376,10,0,0.0
detox_641808019,10,1,0.1
detox_641823600,10,0,0.0
detox_641835533,10,0,0.0
detox_641836844,10,0,0.0
detox_641917111,10,0,0.0
detox_641931858,10,2,0.2
detox_641946463,10,0,0.0
detox_641952741,10,1,0.1
detox_641978719,10,0,0.0
detox_641983171,10,0,0.0
detox_641990117,10,0,0.0
detox_642019361,10,0,0.0
detox_642049073,10,0,0.0
detox_642089759,10,2,0.2
detox_642090909,10,1,0.1
detox_642098486,10,0,0.0
detox_642113802,10,0,0.0
detox_642114089,10,0,0.0
detox_642124296,10,0,0.0
detox_642131221,10,0,0.0
detox_642149782,10,0,0.0
detox_642156851,10,0,0.0
detox_642157381,10,0,0.0
detox_642159133,10,0,0.0
detox_642160098,10,1,0.1
detox_642166201,10,0,0.0
detox_642169466,10,0,0.0
detox_642176568,10,0,0.0
detox_642219490,10,0,0.0
detox_642222445,10,0,0.0
detox_642248776,10,0,0.0
detox_642252997,10,0,0.0
detox_642259215,10,0,0.0
detox_642260479,10,0,0.0
detox_642261162,10,0,0.0
detox_642263803,10,0,0.0
detox_642279605,10,0,0.0
detox_642296752,10,1,0.1
detox_642304162,10,1,0.1
detox_642318530,10,0,0.0
detox_642334509,10,0,0.0
detox_642335025,10,0,0.0
detox_642345745,11,0,0.0
detox_642345881,10,0,0.0
detox_642372807,10,0,0.0
detox_642387316,10,0,0.0
detox_642392314,10,0,0.0
detox_642398827,8,0,0.0
detox_642411701,11,0,0.0
detox_642416476,10,1,0.1
detox_642431192,10,1,0.1
detox_642432168,10,0,0.0
detox_642440351,10,0,0.0
detox_642447727,10,0,0.0
detox_642447959,10,0,0.0
detox_642455047,10,1,0.1
detox_642456493,10,0,0.0
detox_642464758,10,1,0.1
detox_642471898,10,1,0.1
detox_642510668,10,0,0.0
detox_642517858,10,0,0.0
detox_642527604,10,0,0.0
detox_642554939,10,0,0.0
detox_642555518,10,0,0.0
detox_642556621,10,0,0.0
detox_642573536,10,0,0.0
detox_642581474,10,1,0.1
detox_642590908,10,0,0.0
detox_642591097,10,1,0.1
detox_642601071,10,0,0.0
detox_642606191,10,0,0.0
detox_642622328,10,0,0.0
detox_642633734,10,1,0.1
detox_642645295,10,0,0.0
detox_642675825,10,0,0.0
detox_642678128,10,0,0.0
detox_642685608,10,0,0.0
detox_642702064,10,0,0.0
detox_642725818,10,0,0.0
detox_642755163,10,0,0.0
detox_642764550,10,0,0.0
detox_642777538,10,0,0.0
detox_642778143,10,0,0.0
detox_642782068,10,0,0.0
detox_642787916,10,0,0.0
detox_642794236,9,0,0.0
detox_642798220,10,0,0.0
detox_642798811,10,1,0.1
detox_642827937,10,0,0.0
detox_642843503,10,1,0.1
detox_642859170,10,0,0.0
detox_642873827,10,0,0.0
detox_642918044,10,0,0.0
detox_642957147,10,1,0.1
detox_642957274,10,0,0.0
detox_642972919,10,0,0.0
detox_642978092,10,0,0.0
detox_642981483,10,0,0.0
detox_643021951,10,0,0.0
detox_643035267,10,0,0.0
detox_643046794,10,0,0.0
detox_643057188,10,2,0.2
detox_643059124,10,2,0.2
detox_643066886,10,0,0.0
detox_643073068,10,0,0.0
detox_643083232,10,0,0.0
detox_643083273,10,1,0.1
detox_643115980,10,0,0.0
detox_643120918,10,0,0.0
detox_643139944,10,1,0.1
detox_643145172,10,5,0.5
detox_643145557,10,0,0.0
detox_643156043,10,0,0.0
detox_643162162,10,0,0.0
detox_643167969,10,5,0.5
detox_643178219,10,0,0.0
detox_643201021,10,0,0.0
detox_643203392,10,0,0.0
detox_643213235,10,0,0.0
detox_643251299,10,1,0.1
detox_643255271,10,0,0.0
detox_643265908,10,0,0.0
detox_643269955,10,0,0.0
detox_643272051,10,0,0.0
detox_643276242,10,0,0.0
detox_643291320,10,0,0.0
detox_643300645,10,2,0.2
detox_643316296,10,0,0.0
detox_643317088,10,0,0.0
detox_643319808,10,0,0.0
detox_643368739,10,0,0.0
detox_643371739,10,0,0.0
detox_643374710,10,0,0.0
detox_643376922,10,0,0.0
detox_643378018,10,0,0.0
detox_643385186,8,0,0.0
detox_643390879,10,1,0.1
detox_643398708,10,0,0.0
detox_643412224,10,0,0.0
detox_643425510,10,0,0.0
detox_643426922,10,0,0.0
detox_643436541,10,2,0.2
detox_643438650,10,0,0.0
detox_643444986,10,0,0.0
detox_643450704,10,1,0.1
detox_643468139,10,0,0.0
detox_643480980,10,0,0.0
detox_643485510,10,0,0.0
detox_643489364,10,0,0.0
detox_643495405,10,1,0.1
detox_643497122,10,0,0.0
detox_643511595,10,0,0.0
detox_643533730,10,0,0.0
detox_643557274,10,0,0.0
detox_643570851,10,1,0.1
detox_643597754,10,0,0.0
detox_643603157,10,0,0.0
detox_643632929,10,0,0.0
detox_643651928,10,2,0.2
detox_643666585,10,0,0.0
detox_643683443,10,0,0.0
detox_643685750,10,0,0.0
detox_643700246,10,0,0.0
detox_643712811,10,0,0.0
detox_643720026,10,0,0.0
detox_643723985,10,0,0.0
detox_643725715,10,0,0.0
detox_643737169,10,1,0.1
detox_643744498,10,0,0.0
detox_643745692,10,1,0.1
detox_643750509,10,0,0.0
detox_643762098,10,3,0.3
detox_643768383,10,0,0.0
detox_643772051,10,0,0.0
detox_643802592,10,3,0.3
detox_643804715,10,0,0.0
detox_643805187,10,2,0.2
detox_643806435,10,0,0.0
detox_643809549,10,0,0.0
detox_643819194,10,0,0.0
detox_643819582,10,3,0.3
detox_643828563,10,0,0.0
detox_643831377,10,1,0.1
detox_643837045,10,2,0.2
detox_643849036,10,0,0.0
detox_643851086,10,0,0.0
detox_643854167,10,1,0.1
detox_643861167,10,3,0.3
detox_643863047,10,0,0.0
detox_643912843,10,1,0.1
detox_643932686,10,0,0.0
detox_643947542,10,0,0.0
detox_643956773,10,1,0.1
detox_643959934,10,1,0.1
detox_643989621,10,2,0.2
detox_643993900,10,0,0.0
detox_643999070,10,1,0.1
detox_643999313,9,0,0.0
detox_644001408,10,0,0.0
detox_644013887,10,0,0.0
detox_644026097,10,0,0.0
detox_644036524,10,6,0.6
detox_644056695,10,0,0.0
detox_644078940,10,0,0.0
detox_644107565,10,0,0.0
detox_644110090,10,3,0.3
detox_644126024,10,0,0.0
detox_644130232,10,0,0.0
detox_644132403,10,0,0.0
detox_644153616,10,0,0.0
detox_644182351,10,0,0.0
detox_644218212,10,0,0.0
detox_644221711,10,0,0.0
detox_644235192,10,0,0.0
detox_644249842,10,1,0.1
detox_644288023,10,0,0.0
detox_644325651,10,1,0.1
detox_644336616,10,0,0.0
detox_644345116,10,1,0.1
detox_644360672,10,0,0.0
detox_644371117,10,0,0.0
detox_644388091,10,0,0.0
detox_644392967,10,0,0.0
detox_644398760,10,0,0.0
detox_644401475,10,0,0.0
detox_644421534,10,0,0.0
detox_644427270,10,4,0.4
detox_644428971,10,0,0.0
detox_644441916,10,1,0.1
detox_644453307,10,3,0.3
detox_644473494,10,0,0.0
detox_644506625,10,0,0.0
detox_644507902,10,0,0.0
detox_644508570,10,0,0.0
detox_644570999,10,0,0.0
detox_644588142,10,0,0.0
detox_644589045,10,0,0.0
detox_644594961,10,0,0.0
detox_644599228,10,0,0.0
detox_644608384,10,2,0.2
detox_644621647,10,0,0.0
detox_644634608,10,0,0.0
detox_644636255,10,0,0.0
detox_644651518,10,0,0.0
detox_644669758,10,0,0.0
detox_644673021,10,0,0.0
detox_644701613,10,0,0.0
detox_644704815,10,0,0.0
detox_644722039,10,0,0.0
detox_644727792,10,0,0.0
detox_644735386,10,0,0.0
detox_644736535,10,0,0.0
detox_644752865,10,0,0.0
detox_644773519,10,0,0.0
detox_644774086,10,2,0.2
detox_644783199,10,0,0.0
detox_644783567,10,0,0.0
detox_644799013,10,0,0.0
detox_644824777,10,0,0.0
detox_644834227,10,0,0.0
detox_644843477,10,0,0.0
detox_644862236,10,7,0.7
detox_644863193,10,0,0.0
detox_644871523,10,0,0.0
detox_644880958,10,0,0.0
detox_644881294,10,0,0.0
detox_644885431,10,0,0.0
detox_644898373,10,3,0.3
detox_644899373,10,1,0.1
detox_644918392,10,1,0.1
detox_644929496,10,0,0.0
detox_644941742,10,0,0.0
detox_644943759,10,0,0.0
detox_644983840,10,0,0.0
detox_645003249,10,1,0.1
detox_645004163,10,0,0.0
detox_645008933,10,0,0.0
detox_645019340,10,0,0.0
detox_645073769,10,1,0.1
detox_645075959,10,0,0.0
detox_645093577,10,1,0.1
detox_645110645,10,1,0.1
detox_645113260,10,0,0.0
detox_645140283,10,0,0.0
detox_645189129,10,1,0.1
detox_645189290,10,0,0.0
detox_645191328,10,1,0.1
detox_645222554,10,0,0.0
detox_645222868,10,0,0.0
detox_645239724,10,1,0.1
detox_645249561,10,0,0.0
detox_645302738,10,1,0.1
detox_645318346,10,0,0.0
detox_645331390,10,0,0.0
detox_645337227,10,0,0.0
detox_645344960,10,0,0.0
detox_645361360,10,0,0.0
detox_645376133,10,0,0.0
detox_645383766,10,0,0.0
detox_645412144,10,0,0.0
detox_645470714,10,0,0.0
detox_645475054,10,5,0.5
detox_645477726,10,0,0.0
detox_645482152,10,0,0.0
detox_645488842,10,0,0.0
detox_645505584,10,0,0.0
detox_645510752,10,0,0.0
detox_645521236,10,0,0.0
detox_645529891,10,0,0.0
detox_645530039,10,0,0.0
detox_645532081,10,0,0.0
detox_645533061,10,0,0.0
detox_645536484,10,1,0.1
detox_645537274,10,0,0.0
detox_645548137,10,0,0.0
detox_645552092,11,0,0.0
detox_645563408,10,0,0.0
detox_645564082,10,0,0.0
detox_645575012,10,0,0.0
detox_645590393,10,0,0.0
detox_645593640,10,0,0.0
detox_645595271,10,0,0.0
detox_645608738,10,0,0.0
detox_645609883,10,0,0.0
detox_645610113,10,0,0.0
detox_645622045,10,0,0.0
detox_645622321,10,0,0.0
detox_645626779,10,0,0.0
detox_645637446,10,4,0.4
detox_645648487,10,0,0.0
detox_645661191,10,0,0.0
detox_645664976,10,0,0.0
detox_645666044,10,0,0.0
detox_645667698,10,0,0.0
detox_645668939,10,0,0.0
detox_645672759,10,0,0.0
detox_645693131,10,0,0.0
detox_645705202,10,0,0.0
detox_645706898,10,0,0.0
detox_645708250,10,0,0.0
detox_645712928,10,0,0.0
detox_645737284,10,1,0.1
detox_645752110,10,2,0.2
detox_645752621,10,0,0.0
detox_645757640,10,0,0.0
detox_645811996,10,0,0.0
detox_645818674,10,0,0.0
detox_645825459,10,1,0.1
detox_645845105,10,0,0.0
detox_645880866,10,0,0.0
detox_645889198,10,0,0.0
detox_645892711,10,0,0.0
detox_645895171,10,0,0.0
detox_645896034,10,0,0.0
detox_645896864,10,0,0.0
detox_645903500,9,0,0.0
detox_645921285,10,0,0.0
detox_645922051,10,1,0.1
detox_645925418,11,0,0.0
detox_645944413,10,4,0.4
detox_645946565,10,0,0.0
detox_645954908,10,0,0.0
detox_645964577,10,0,0.0
detox_645982695,10,0,0.0
detox_645985212,10,1,0.1
detox_645991399,10,0,0.0
detox_645994194,10,0,0.0
detox_645996402,10,0,0.0
detox_646014889,10,0,0.0
detox_646018425,10,0,0.0
detox_646018625,10,0,0.0
detox_646029835,10,0,0.0
detox_646030529,10,0,0.0
detox_646033092,10,0,0.0
detox_646052905,10,0,0.0
detox_646062696,10,0,0.0
detox_646083447,10,2,0.2
detox_646096338,10,0,0.0
detox_646139632,10,0,0.0
detox_646142706,10,0,0.0
detox_646142898,10,0,0.0
detox_646214460,10,1,0.1
detox_646215173,10,0,0.0
detox_646218655,10,0,0.0
detox_646256227,10,0,0.0
detox_646256525,10,0,0.0
detox_646265289,10,0,0.0
detox_646283906,10,0,0.0
detox_646285329,10,0,0.0
detox_646288767,10,5,0.5
detox_646297535,10,2,0.2
detox_646306602,10,0,0.0
detox_646308059,10,0,0.0
detox_646331429,10,0,0.0
detox_646347940,10,0,0.0
detox_646350436,10,0,0.0
detox_646358645,10,1,0.1
detox_646373218,10,0,0.0
detox_646383935,10,0,0.0
detox_646384058,10,1,0.1
detox_646387569,10,0,0.0
detox_646415562,10,1,0.1
detox_646436333,10,0,0.0
detox_646455256,10,0,0.0
detox_646483858,10,0,0.0
detox_646498010,11,1,0.09090909090909091
detox_646507591,10,2,0.2
detox_646546626,10,0,0.0
detox_646560477,10,1,0.1
detox_646565853,10,0,0.0
detox_646567515,10,1,0.1
detox_646597565,10,0,0.0
detox_646613657,10,0,0.0
detox_646643252,10,0,0.0
detox_646643795,10,0,0.0
detox_646666639,10,0,0.0
detox_646668738,10,0,0.0
detox_646674390,10,0,0.0
detox_646675645,10,0,0.0
detox_646683505,10,1,0.1
detox_646692681,10,2,0.2
detox_646711207,10,0,0.0
detox_646712401,10,0,0.0
detox_646716550,9,0,0.0
detox_646766274,10,0,0.0
detox_646771993,10,1,0.1
detox_646774516,10,0,0.0
detox_646790715,10,0,0.0
detox_646799568,10,0,0.0
detox_646805036,10,2,0.2
detox_646809605,10,1,0.1
detox_646827110,10,0,0.0
detox_646832431,10,0,0.0
detox_646859241,10,1,0.1
detox_646871198,11,5,0.45454545454545453
detox_646891605,10,0,0.0
detox_646906284,10,0,0.0
detox_646914677,10,0,0.0
detox_646925043,10,0,0.0
detox_646934509,10,1,0.1
detox_646938997,9,0,0.0
detox_646951474,10,1,0.1
detox_646958522,10,0,0.0
detox_646960167,10,1,0.1
detox_646966367,10,0,0.0
detox_646974830,10,0,0.0
detox_646976242,10,0,0.0
detox_646979355,10,0,0.0
detox_646992492,10,1,0.1
detox_646996478,10,0,0.0
detox_646999865,10,0,0.0
detox_647016626,10,1,0.1
detox_647017717,10,1,0.1
detox_647027158,10,0,0.0
detox_647040690,10,0,0.0
detox_647051117,10,0,0.0
detox_647057650,10,1,0.1
detox_647084068,10,1,0.1
detox_647112556,10,0,0.0
detox_647112701,10,0,0.0
detox_647123642,10,0,0.0
detox_647147258,10,0,0.0
detox_647149098,11,0,0.0
detox_647164753,10,0,0.0
detox_647172402,10,0,0.0
detox_647249906,10,0,0.0
detox_647258038,10,3,0.3
detox_647266062,10,0,0.0
detox_647271545,10,0,0.0
detox_647282326,10,0,0.0
detox_647285312,10,0,0.0
detox_647298601,10,1,0.1
detox_647317930,10,0,0.0
detox_647328509,10,0,0.0
detox_647346160,10,0,0.0
detox_647349992,10,0,0.0
detox_647350818,10,0,0.0
detox_647366297,10,0,0.0
detox_647388900,10,0,0.0
detox_647394529,10,0,0.0
detox_647401114,10,0,0.0
detox_647402770,10,2,0.2
detox_647407050,10,0,0.0
detox_647409184,10,0,0.0
detox_647430938,10,0,0.0
detox_647431966,10,0,0.0
detox_647438449,10,0,0.0
detox_647447099,10,0,0.0
detox_647455308,10,5,0.5
detox_647461086,10,0,0.0
detox_647470208,10,1,0.1
detox_647470820,10,0,0.0
detox_647487183,10,0,0.0
detox_647493483,9,1,0.1111111111111111
detox_647552285,10,0,0.0
detox_647553837,10,0,0.0
detox_647556836,10,1,0.1
detox_647559804,10,0,0.0
detox_647563732,10,1,0.1
detox_647570909,10,4,0.4
detox_647571118,10,2,0.2
detox_647575961,8,0,0.0
detox_647581725,10,0,0.0
detox_647595922,10,1,0.1
detox_647603418,10,0,0.0
detox_647607339,10,0,0.0
detox_647609965,10,0,0.0
detox_647625224,10,0,0.0
detox_647654237,10,0,0.0
detox_647669947,10,0,0.0
detox_647678135,10,1,0.1
detox_647688355,10,0,0.0
detox_647694270,10,0,0.0
detox_647700109,10,0,0.0
detox_647707294,10,0,0.0
detox_647708466,10,0,0.0
detox_647717506,10,0,0.0
detox_647721576,10,0,0.0
detox_647722045,10,0,0.0
detox_647740852,10,2,0.2
detox_647746737,10,0,0.0
detox_647752184,10,0,0.0
detox_647752763,10,0,0.0
detox_647752912,10,0,0.0
detox_647770170,10,1,0.1
detox_647778763,10,0,0.0
detox_647789181,10,0,0.0
detox_647790941,10,0,0.0
detox_647794488,10,0,0.0
detox_647794807,10,0,0.0
detox_647854523,10,0,0.0
detox_647868694,10,2,0.2
detox_647882358,10,0,0.0
detox_647908517,10,0,0.0
detox_647916264,10,3,0.3
detox_647926544,10,0,0.0
detox_647933554,10,0,0.0
detox_647935845,10,0,0.0
detox_647950177,10,0,0.0
detox_647953190,10,0,0.0
detox_647972332,10,1,0.1
detox_647982185,10,0,0.0
detox_648005955,10,2,0.2
detox_648021205,10,0,0.0
detox_648030506,10,0,0.0
detox_648038007,10,0,0.0
detox_648044709,10,0,0.0
detox_648047263,10,0,0.0
detox_648053785,10,2,0.2
detox_648061024,10,0,0.0
detox_648069310,10,0,0.0
detox_648073182,10,0,0.0
detox_648076500,10,0,0.0
detox_648099298,10,1,0.1
detox_648107818,10,0,0.0
detox_648109018,10,2,0.2
detox_648112234,10,0,0.0
detox_648112575,10,0,0.0
detox_648122004,10,0,0.0
detox_648129142,10,0,0.0
detox_648139104,10,1,0.1
detox_648143408,10,0,0.0
detox_648169823,10,0,0.0
detox_648173908,10,1,0.1
detox_648205281,10,0,0.0
detox_648215032,10,0,0.0
detox_648221498,10,0,0.0
detox_648224320,10,1,0.1
detox_648234690,10,0,0.0
detox_648269003,10,0,0.0
detox_648269987,10,0,0.0
detox_648273901,10,0,0.0
detox_648318114,10,0,0.0
detox_648322729,10,0,0.0
detox_648333697,10,0,0.0
detox_648344235,10,0,0.0
detox_648352593,10,0,0.0
detox_648367150,10,1,0.1
detox_648377658,10,4,0.4
detox_648408435,10,0,0.0
detox_648419715,10,0,0.0
detox_648425627,10,0,0.0
detox_648447736,10,0,0.0
detox_648483609,10,0,0.0
detox_648490657,10,4,0.4
detox_648514017,10,0,0.0
detox_648542174,10,8,0.8
detox_648542868,10,0,0.0
detox_648544141,10,8,0.8
detox_648547173,10,0,0.0
detox_648551178,10,0,0.0
detox_648599862,10,0,0.0
detox_648604293,10,0,0.0
detox_648619662,10,2,0.2
detox_648661497,10,0,0.0
detox_648673238,10,0,0.0
detox_648697009,10,0,0.0
detox_648714248,10,0,0.0
detox_648724199,10,1,0.1
detox_648743407,10,2,0.2
detox_648755222,10,0,0.0
detox_648760912,10,0,0.0
detox_648774106,10,0,0.0
detox_648775831,10,1,0.1
detox_648776461,10,0,0.0
detox_648778641,10,0,0.0
detox_648779695,10,0,0.0
detox_648785317,10,0,0.0
detox_648795483,10,0,0.0
detox_648801829,10,0,0.0
detox_648802523,10,2,0.2
detox_648820533,10,0,0.0
detox_648825528,10,0,0.0
detox_648826244,10,0,0.0
detox_648828219,10,0,0.0
detox_648850641,8,0,0.0
detox_648850989,10,1,0.1
detox_648859236,10,0,0.0
detox_648860278,10,1,0.1
detox_648866617,10,0,0.0
detox_648868346,10,0,0.0
detox_648870677,10,0,0.0
detox_648872611,10,4,0.4
detox_648892679,10,0,0.0
detox_648908485,10,0,0.0
detox_648965510,10,0,0.0
detox_648966079,10,0,0.0
detox_648974871,10,0,0.0
detox_648976481,10,0,0.0
detox_648980856,10,0,0.0
detox_648986826,10,2,0.2
detox_648990733,10,0,0.0
detox_649015418,10,0,0.0
detox_649016998,10,0,0.0
detox_649029424,10,0,0.0
detox_649037192,10,0,0.0
detox_649037384,10,0,0.0
detox_649054297,10,0,0.0
detox_649080623,10,1,0.1
detox_649094710,10,0,0.0
detox_649132714,10,0,0.0
detox_649156327,10,0,0.0
detox_649197643,10,0,0.0
detox_649224669,10,0,0.0
detox_649226097,10,0,0.0
detox_649230826,10,0,0.0
detox_649239100,10,0,0.0
detox_649239212,10,0,0.0
detox_649241752,10,0,0.0
detox_649244540,10,2,0.2
detox_649253538,10,0,0.0
detox_649255461,10,0,0.0
detox_649274027,10,1,0.1
detox_649276814,10,0,0.0
detox_649281358,10,0,0.0
detox_649284358,10,2,0.2
detox_649294936,10,0,0.0
detox_649333651,10,0,0.0
detox_649334045,10,0,0.0
detox_649335331,10,0,0.0
detox_649365289,10,0,0.0
detox_649366667,10,1,0.1
detox_649372299,10,1,0.1
detox_649373490,10,0,0.0
detox_649445067,10,0,0.0
detox_649468313,10,0,0.0
detox_649480273,10,1,0.1
detox_649504103,10,1,0.1
detox_649527599,10,0,0.0
detox_649550348,10,0,0.0
detox_649552086,10,1,0.1
detox_649558385,10,0,0.0
detox_649566510,10,2,0.2
detox_649628278,10,0,0.0
detox_649634826,10,4,0.4
detox_649650863,10,1,0.1
detox_649667051,10,0,0.0
detox_649667974,10,0,0.0
detox_649669482,10,1,0.1
detox_649675109,10,1,0.1
detox_649681093,10,0,0.0
detox_649683500,10,1,0.1
detox_649688630,10,0,0.0
detox_649694115,10,0,0.0
detox_649699872,10,0,0.0
detox_649715706,10,0,0.0
detox_649716050,10,0,0.0
detox_649717558,10,0,0.0
detox_649719644,10,0,0.0
detox_649737004,10,0,0.0
detox_649748089,10,0,0.0
detox_649751412,10,0,0.0
detox_649760264,10,0,0.0
detox_649761827,10,1,0.1
detox_649770639,10,0,0.0
detox_649774564,10,1,0.1
detox_649781845,10,0,0.0
detox_649792161,10,0,0.0
detox_649797479,10,1,0.1
detox_649799843,10,4,0.4
detox_649817353,10,0,0.0
detox_649824595,10,4,0.4
detox_649848003,10,0,0.0
detox_649885427,10,0,0.0
detox_649906181,10,0,0.0
detox_649908458,10,0,0.0
detox_649917359,10,0,0.0
detox_649932559,10,1,0.1
detox_649938675,10,0,0.0
detox_649981226,10,0,0.0
detox_649992211,10,0,0.0
detox_650015745,10,0,0.0
detox_650035650,10,1,0.1
detox_650046823,10,0,0.0
detox_650060315,10,0,0.0
detox_650070900,10,0,0.0
detox_650082855,10,0,0.0
detox_650086426,10,0,0.0
detox_650100250,10,3,0.3
detox_650116837,10,0,0.0
detox_650134033,10,3,0.3
detox_650139071,10,1,0.1
