comment_id,comment_text,toxicity,is_toxic,n_raters,n_toxic_votes,article_id,publication_id,created_date,rating,n_chars,n_words,mentions_identity,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability
2527439,"Hey I got an IDEA!  If I was the POTUS? (I'm Not) lol.hehehehee. 
I would put out a $$$$$$$ REWARD for any information  leading to the arrest &  conviction  of the WH Leakers!   Braaaah! Watch and see how FAST  we get these Buggahs! Go get-um President Trump! Imua!",0.0,no,4,0,317290,55,2017-03-06 22:51:57.641047+00,approved,265,48,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066133,"The education system in the USA is currently held together with a shoe string.  45 has removed even more funding, that teachers are dropping like flies.  The appt. of DeVos has led to a nation wide revolt and perhaps instead of coming to Canada she should be spending her TIME and PAY trying to help the crisis in her own country.  Sadly the women is bring nothing to the table.....except her blatant funding of  BOZO the clown!",0.8,yes,10,8,384272,54,2017-10-02 11:35:12.761590+00,approved,428,77,True,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6227228,why can't someone feel threatened by big black woman and get rid of her?  what a farce..  what society must accept anything just because they are blacks?  no...,0.75,yes,80,60,393374,102,2017-10-26 15:21:59.847584+00,approved,160,28,True,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5835460,"Well hey, thanks for playing in our society. Better luck next life in being able to stay out longer.",0.3,no,10,3,370374,102,2017-08-24 23:52:14.205767+00,approved,100,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186067,"And when Charles Djou proposed exploring EXACTLY THIS idea a year ago, you idiots (Star Advertiser Editorial Board) scoffed at him, ridiculed him and then endorsed Kirk Caldwell!  Yet another example of why you morons, and your history of backing the biggest failures in state political history, are about as trusted as Baghdad Bob and have readership numbers to match.  You're a JOKE.",0.8166666666666667,yes,60,49,330104,55,2017-04-27 15:21:49.342477+00,approved,385,63,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074881,"Completely agree.  There is probably more constructive criticism regarding the nature of hate now than had M-103 never seen the light of day.

The flip side, of course, is that there is also much criticism that is not constructive.  Some of the debate is thought provoking, some of it sounds like schoolkids berating each other.

Has the motion polarized the issue?  Hard to say for certain.  But it seems many are expressing irrational fears of the Canadian social fabric being irreparably rent by an influx of Muslims and a government too soft for its own good pandering to radical Imams in order to avoid the dreaded labels of intolerance and racism.

It would be funny if it weren't sad, because those same fears were expressed about the Irish just a few generations ago.  And we all know how poorly the swell in numbers of those immoral potato eaters turned out.",0.2,no,10,2,316656,54,2017-03-04 01:31:50.010004+00,approved,867,150,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727081,"Black folks are hunted by the police, whether they are racists or not. They have a license to kill us.",0.7571428571428571,yes,70,53,156445,13,2016-12-18 23:25:55.331976+00,rejected,102,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297819,"Anita Thorne - A pervert, not a pathetic confused sexless idiot, but a  man on the sex fiend list looks forward to sharing your time together in the future in the restroom - and please bring your daughter, and her daughter.  And you can't keep him him out because he says he is a woman and you can't question that can you!  I have never seen so many naive people in my life.  And when the first 7 year is raped  in a restroom they will be crying the we caused it, not their stupid ideas of fairness.",0.8815789473684209,yes,76,67,69040,21,2016-04-28 22:39:57.975851+00,approved,499,98,True,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860822,"Hell - white people face extinction by 2035
Get in line Gorillas.
Insignificant in the grand scheme don't you think
You will excuse us if we see this all as a little foolish",0.7375,yes,80,59,162655,54,2017-01-18 22:58:23.185144+00,approved,173,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6011975,Has Stevie mentioned praying for Blacks to stop shooting other Blacks yet?,0.6,yes,10,6,381306,105,2017-09-24 14:55:53.457759+00,approved,74,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7067751,"RD, you are saying that people who protest against Trump are not intellectual?  What the heck are people who support him?",0.6,yes,10,6,169235,53,2017-02-20 20:58:25.156102+00,approved,121,21,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057956,"My wife's employer pays her the exact same wages & benefits as her male colleagues.  
My female co-workers make the same $$ as I.  

This article equates to more gender-dividing nonsense from the SJWs.  If anything, women & minorities have far more ""protections"" in the workplace...not to mention merit-denying, legally-enforced hiring quotas in some circumstances.",0.3,no,10,3,315567,21,2017-02-28 21:26:29.049683+00,approved,365,55,True,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796901,"Mohammed didn't think this one through. It is backfiring.

By making it officially a good thing to lie when useful, , he guaranteed no one could ever believe anything a Muslim says.",0.5,yes,10,5,160286,54,2017-01-06 00:41:21.162198+00,approved,181,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113904,trump responded idiot,0.8448275862068965,yes,58,49,325694,54,2017-04-09 21:43:38.923223+00,rejected,21,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908818,"You seem to forget that many people have voted for Trump and believe he's a fair person. I have met people  admiring Trump in Canada as well. Every leader in every country have 'populist' people among their voters. They need to respect and take care of them as well as their more hopeful and more educated voters.  You're right, leaders should have talked louder BEFORE Trump's election and prevent what's happening now: everybody walks on eggs as not to wake up the monster in power. 
Our main mistake was to think everybody could see Trump's mental illness miles away... Ain't we all fools?!?",0.8,yes,10,8,164432,54,2017-01-27 20:22:48.040487+00,approved,594,103,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
6198661,Christians today are like Thor Johnson.  They like to beat up on  non-Christians.,0.7272727272727274,yes,11,8,390606,102,2017-10-22 05:26:14.926871+00,approved,81,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727102,"Here's an interesting question that should have been asked:

Q. What would motivate an elector to vote against his/her electorates' wishes?

A. Obnoxious young Americans who send electors who will vote for Trump, death threats and harassing emails.",0.3,no,10,3,157300,54,2016-12-18 23:34:04.565613+00,approved,248,38,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6173106,"Working conditions were deplorable before the advent of unions.  Even non-union workers have benefited, because employers boosted wages, and improved benefits and conditions to avoid having their employees unionize.
We have unions to thank for 8 hour workdays, 40 hour workweeks, vacations, paid sick time, etc.",0.0,no,4,0,390567,13,2017-10-18 18:40:20.118013+00,approved,311,46,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4998025,"Let's be clear: I read comments pages too... and I see CPC supporters refer to any LPC supporter as terrorist sympathizers and siding with pedophiles and socialist or any of dozens of other generalized terms when those terms do not remotely apply.

In fact, I see both sides use this sort of terminology with disturbing frequency, bundling together the worst examples of both sides, regardless of their actual views.  Even on this thread, there are copious examples of both sides making broad and largely inaccurate generalizations.

So.... the generalizations I use may be wrong... they may even be offensive to you, but they are the current standard for discourse as has been established long before I came along.... and you'd be a pretty big hypocrite if your argument is that behaviour you demonstrate is unacceptable in others.",0.5,yes,10,5,318941,54,2017-03-13 17:11:11.769915+00,approved,832,137,False,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
656367,"Forget the draft,  all upon the age of 18 will be forced to serve at least two years, no need for draft, 18 and your in the military, that solves the problem all together.  The only voice I wish not to hear on this subject is those who did not serve, they have no voice, you served, I served, we have earned the voice on this subject.  Obama did not, Trump did not, Cheney did not he had better things to do, Clinton did not, Hillary did not and she a woman, they have no voice in this matter as far as I'm concerned.",0.0,no,4,0,154396,13,2016-12-03 17:52:40.071765+00,approved,517,104,False,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081337,"If there is a god, for you morons who think their is, doesn't he have a hilarious way of transmitting his love? You bible thumpers are complete sheep. You make me want to puke. Cling to your mid evil faulty fairy tale doctrine that was written when the earth was flat and shove it where the sun don't shine.",0.8392857142857143,yes,56,47,384895,13,2017-10-04 14:19:28.816337+00,rejected,307,59,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761083,"Re: Hawaiian and United:
We used to look forward to visiting family and friends on the mainland. The whole experience now is so unpleasant...from trying to book online or deciphering what the contract person in India or the Philippines is saying, using miles both ways and being denied,  to the sardine-like cabins and Hep.A risk if you eat the food...we just want to stay home or go to Hana!  All airlines need to take a serious look at the huge CEO salaries. The need for greed seems to fuel their actions, rather than being pono and addressing the public's safety, comfort and well being and most important, ensuring excellent  maintenance of the planes and employees.  Without passengers, you got A'OLE.",0.1666666666666666,no,6,1,365906,55,2017-08-13 18:49:24.581469+00,approved,707,120,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6130295,"Why do you print this garbage, even if it's from Vanity Fair?  Thought more of the Examiner.",0.6486486486486487,yes,74,48,387958,105,2017-10-12 02:23:04.100465+00,approved,92,17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275647,Once again we are shocked to find out that we indeed do not have a democracy but a republic.  We are not that much different from the countries that practice other forms of government that our leaders denounce.  This makes us sort of a hypocrite.,0.3,no,10,3,101712,21,2016-04-09 18:35:11.477429+00,approved,246,45,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7067325,"It's not as simple as who won, who lost...even though that's how the Trump side is painting it (tactic to skirt the issue) but rather the case being that a foreign nation meddled in an attemp to influence the election. That suggestion is coming from the intelligence community, whom has to look at the issue with an unbiased lense. 
BTW, I am open minded on the new administration and applause the shakeup it has caused within the political establishment.",0.0,no,4,0,162970,54,2017-01-20 12:28:05.175954+00,approved,455,79,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582612,All your comments make you sound like the clown!,0.7,yes,10,7,354420,55,2017-07-13 00:02:22.438558+00,approved,48,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6207125,"klastri>  Quit kicking yourself in the rear, please!!!!  It's not that I'm envious of you or even thinking about you, it's just that your outright LIES  are always so simple and baseless of any facts.  In other words, they are LIES, which you are good at doing, LYING ALL THE TIME.  So don't think it's a compliment.  Carry on with your lying, it's even  fun to go after you and your LIES, hahaha!!!!  I'm glad that you're not thinking about me, how gross can you be, klastri!!!!",0.589041095890411,yes,73,43,392210,55,2017-10-23 18:28:01.777610+00,approved,479,87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083478,"There is no racist stink from the Democratic Party, so it must be yourself that you smell. The racists formerly called Dixiecrats were all Southern racist bigots, and we gave them all to the Republican Party 50 years ago. If, on your deathbed, you still smell the stink of racial bigotry, you will know for certain it emanates from you. Every one of your posts that doesn't insult a particular forum liberal, insults the black race. Don't think everyone hasn't noticed that stench of hatred emanating from GBA.",0.5125,yes,80,41,373393,13,2017-09-03 18:53:40.292021+00,approved,510,88,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148823,"""One of the dead was from Belgium. Five were from Argentina and were celebrating the 30th anniversary of a school graduation. The injured included students and staffers on the school bus.""

Amazingly sad the victims of these attacks are predominantly the most innocent.
  Is there a devil ruling this world, like the Christians believe?",0.1666666666666666,no,6,1,395742,54,2017-11-01 15:46:44.951812+00,approved,336,54,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569743,"""Can you show us where female pastors are not effective, teaching contrary to scripture, or obviously not empowered by the Holy Spirit just because they are women?""
That is a question that  isolates competency from larger picture influence. The focus is too narrow. Until you understand Gen 3:16 & 1 Tim 2;12 you will stay in an academic mode  instead of in a societal, familial, sociology mode of thinking.
With what I have heard from SDA pastors over 50 years..I have no doubt that some women preachers could do lots better in the pulpit. The main handicap is that the women are products of SDA seminaries and thus contaminated with the Adventitis approach at preaching.",0.2,no,5,1,150146,52,2016-11-02 12:26:50.807627+00,approved,672,115,True,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6196383,"Terrible news.
The old line religions are all grossly misogynist. Feminists need to pull together and stamp out patriarchal superstitious evil.",0.4605263157894737,no,76,35,391691,54,2017-10-21 19:38:50.932343+00,approved,143,21,True,0.1666666666666666,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257211,"There were no crimes against indigenous people. Actions were taken based on the period in history.

Its only a crime in this snowflake era where SJW's used social media to paint a picture of white people that frankly is racist.
 
Back them it was considered civil....
You SJW""s are traitors to your people",0.5,yes,10,5,395133,54,2017-10-31 11:01:05.910875+00,rejected,305,53,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509691,"You are joking right?
Economics isn't called the dismal science for a good reason
It is because the average economist is an unemployable idiot who has never worked, never run a business, and never had to make payroll.

They are the village idiots who caused 2008 crash and subsequent zero bound which has wiped out pensioners and pension funds....

WOW",0.7763157894736842,yes,76,59,350262,54,2017-07-01 13:18:42.391036+00,approved,352,60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532775,Well in order for the North to participate they need to feed the athletes better food. Need something other then rice and worms. I would assume there will be little or no athletes. Only because if they lose they will be shot when they get home. With anti aircraft weapons.,0.4,no,10,4,351674,55,2017-07-05 16:58:42.968786+00,approved,272,50,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995746,"Oh dear, Eric. You have flip flopped on me again. If you read back, you will find that I have always carefully qualified my use of the notion that the Gospels are history ""in our modern sense of that term."" I have carefully given you a single example of non-historicity, and carefully asserted that the overwhelming majority of Catholic Biblical scholars accept the theory the underlies this example. 

Whatever CCC 124-127 says about scripture, if it were not in compliance with the example I have given you, then the CDF under B16 and JP2 would have censured the vast majority of Catholic Biblical scholars. That didn't happen, ergo you would appear to be the only one who sees a conflict. I am very sorry, Eric, but it does seem to me that you acknowledged lack of interaction with intellectualism has built what I consider very simple distinctions into something of a stumbling block for yourself. 

No ""fashion"" as you use it here does not mean genre; the concept continues to allude you.",0.2,no,5,1,318186,53,2017-03-13 00:53:03.013953+00,approved,993,172,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874093,"What hypocrisy we have about American politics. We condemn the leadership of many states around the world because they are ""Muslim theocracies"" while we turn a blind eye to all the Christian prayers and bible readings by preachers and priests during the Trump inauguration as some kind of bizarre normalcy. Everyone needs to read Religion in American Politics by Frank Lambert for a little grounding in reality.",0.1666666666666666,no,6,1,163165,54,2017-01-21 16:16:27.988011+00,approved,411,67,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666
5637339,Buster: Please describe how and what these priests have done about child pornography by fellow priests.,0.2833333333333333,no,60,17,357783,53,2017-07-22 01:49:43.166546+00,approved,103,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443551,"WE NEED TO PERSECUTE THESE CHRISTIANS,PLEASE JOIN US",0.9,yes,10,9,144314,21,2016-08-23 03:29:36.820721+00,rejected,52,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414453,"You almost had it, Jonah.  You had the key piece right here: ""By far, the delegates — and pundits — most excited by the relentless mantra about the First Woman President were aging white liberal baby boomers.""

 Not just the liberals, but boomer women across the ideological spectrum.  Many conservative women see Trump as below the Zika virus too.  And while they wouldn't normally vote for a dem, they'll go with Hillary because she's a woman.  Clinton wins if she can bring in a portion of that electorate.",0.0,no,4,0,142915,21,2016-08-03 07:19:07.068085+00,approved,509,88,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5934839,"Tomlin had experienced Super Bowl success prior to becoming a HC, learning from one of the best HCs of all time in Tony Dungy. Tomlin coached the Bucs secondary and they forced 5 ints, including 3 pick-6s in the Super Bowl (a SB record). Then Tomlin became the Vikings DC in 2006, where his defense ranked 8th overall and #1 against the run. Those resume bullets crush anything Joseph has done in the NFL before becoming a HC.",0.0,no,4,0,376436,102,2017-09-11 19:54:27.288983+00,approved,426,78,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6071254,"...and an otherwise average appearing middle class white dude loses his grip. Gee, I dunno how or why any well adjusted person would snap. Everything's so friggin awesome. Did he leave any passports at the scene of the crime",0.7,yes,10,7,384514,13,2017-10-02 23:26:22.721101+00,approved,224,39,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983497,"Good ideas...you would have had a place in Nazi Germany. Let’s get the Irish, Italians, Russians, and Puerto Ricans that hang flags from their mirrors out of this county. Let’s also get people out the country that have any decal on the back window of their car that starts, ends, or includes anything with 907 in it. Let’s also put a little yellow star of David on them Jews to keep an eye on them too. Keep an eye on the Koreans here in Anchorage too; they might be North Korean spies.",0.5,yes,10,5,167549,21,2017-02-11 21:30:52.592224+00,approved,486,92,True,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0
5073148,"The dissolution of the Soviet Union contracted into the Russian Oligarchy is identical to the Trump aims for the U.S.A.  The Soviet Union breakup was followed by a ""free market"" orgy of ""privatizing"" all of the former resources of the Union.  All cheered by the U.S. Free Marketeers of Reagan and his traitorous Republican/DINO associates.  The Oligarchy formed by now-private Corporations put power into mafia-style Dons culminating in the current military dictatorship of Putin.  Putin's Doppleganger proposes to perform the same overthrow and dissolution by starving the national treasury to allow the Corporate Oligarchy Dons to loot all of the natural and economic resources of the nation.  Goodbye, individual freedom, democracy, and Republic; Hello, Corporate Plantation Slavery.",0.2,no,10,2,323221,21,2017-03-30 15:01:00.180949+00,approved,786,117,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954790,"The white supremacists aren't only in Saint-Honoré, it appears.",0.5,yes,10,5,377745,54,2017-09-14 20:24:45.974550+00,rejected,63,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
